Tarih,Otel Adı,Oda Tipi,Board Type,İptal Poliçesi,Fiyat,Para Birimi,Müsaitlik,Milliyet,Oda Tipi Normalized,Room Group,Board Group
2025-04-06,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Non-refundable,140.73,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-07,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Non-refundable,140.73,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-08,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Non-refundable,140.73,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-09,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Non-refundable,140.73,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-10,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Non-refundable,140.73,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-11,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Non-refundable,140.73,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-12,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Non-refundable,140.73,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-13,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Non-refundable,140.73,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-03-30,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-03-31,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-01,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-02,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-03,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-04,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-05,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-06,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-07,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-08,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-09,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-10,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-11,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-12,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-04-13,Gleam Collection Hotel ,Standard Twin Room,Room Only,Non-refundable,142.75,EUR,Available,IE,standard twin room,Group_7,Group_1
2025-03-30,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-03-31,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-01,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-02,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-03,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-04,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-05,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-06,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-07,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-08,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-09,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-10,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-11,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-12,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-04-13,Gleam Collection Hotel ,Habitación estándar con 2 camas individuales,Bed & Breakfast,Refundable,156.35,EUR,Available,IE,habitacin estndar con camas individuales,Group_6,Group_2
2025-03-30,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-03-31,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-01,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-02,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-03,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-04,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-05,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-06,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-07,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-08,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-09,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-10,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-11,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-12,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-04-13,Address Istanbul,Double Deluxe City View,Room Only,Non-refundable,151.53,EUR,Available,IE,double deluxe city view,Group_8,Group_1
2025-03-30,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-03-31,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-01,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-02,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-03,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-04,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-05,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-06,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-07,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-08,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-09,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-10,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-11,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-12,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-04-13,Address Istanbul,Deluxe Room King - Twin ,Bed & Breakfast,Non-refundable,162.07,EUR,Available,IE,deluxe room king or twin,Group_1,Group_2
2025-03-30,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-03-31,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-01,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-02,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-03,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-04,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-05,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-06,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-07,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-08,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-09,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-10,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-11,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-12,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-04-13,Address Istanbul,Deluxe Room	,Bed & Breakfast,Refundable,164.82,EUR,Available,IE,deluxe room,Group_1,Group_2
2025-03-30,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-03-31,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-01,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-02,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-03,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-04,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-05,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-06,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-07,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-08,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-09,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-10,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-11,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-12,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-04-13,Address Istanbul,"PREMIER, KING BED, SQUARE VIEW",Room Only,Refundable,193.6,EUR,Available,IE,premier king bed square view,Group_9,Group_1
2025-03-30,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-03-31,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-01,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-02,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-03,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-04,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-05,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-06,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-07,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-08,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-09,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-10,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-11,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-12,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-04-13,Birbey Hotel,Standard Room,Bed & Breakfast,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_2
2025-03-30,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-03-31,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-01,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-02,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-03,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-04,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-05,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-06,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-07,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-08,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-09,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-10,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-11,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-12,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-04-13,Birbey Hotel,Standard Room,Room Only,Refundable,42.57,EUR,Available,IE,standard room,Group_7,Group_1
2025-03-30,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-03-31,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-04-01,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-04-02,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-04-03,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-04-04,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-04-05,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-04-06,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-04-07,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-04-08,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-04-09,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
2025-04-10,Birbey Hotel,Standard Double Room,Bed & Breakfast,Non-refundable,48.15,EUR,Available,IE,standard double room,Group_10,Group_2
